episode,shaped_reward,success,steps
45012,8.83000000,1,118
45013,9.18000000,1,83
45014,9.53000000,1,48
45015,9.31000000,1,70
45016,9.35000000,1,66
45017,9.33000000,1,68
45018,9.44000000,1,57
45019,9.11000000,1,90
45020,-10.19000000,0,20
45021,9.27000000,1,74
45022,9.48000000,1,53
45023,9.21000000,1,80
45024,9.09000000,1,92
45025,9.11000000,1,90
45026,9.26000000,1,75
45027,8.83000000,1,118
45028,9.64000000,1,37
45029,9.33000000,1,68
45030,8.41000000,1,160
45031,9.15000000,1,86
45032,9.19000000,1,82
45033,9.14000000,1,87
45034,9.35000000,1,66
45035,9.33000000,1,68
45036,9.37000000,1,64
45037,9.52000000,1,49
45038,9.14000000,1,87
45039,9.61000000,1,40
45040,9.28000000,1,73
45041,9.24000000,1,77
45042,9.37000000,1,64
45043,-10.82000000,0,83
45044,8.99000000,1,102
45045,9.10000000,1,91
45046,9.39000000,1,62
45047,8.66000000,1,135
45048,9.42000000,1,59
45049,9.04000000,1,97
45050,9.34000000,1,67
45051,-10.77000000,0,78
45052,9.00000000,1,101
45053,-10.57000000,0,58
45054,9.23000000,1,78
45055,9.01000000,1,100
45056,9.22000000,1,79
45057,-10.44000000,0,45
45058,8.91000000,1,110
45059,9.09000000,1,92
45060,9.33000000,1,68
45061,9.58000000,1,43
45062,9.54000000,1,47
45063,9.26000000,1,75
45064,9.06000000,1,95
45065,9.30000000,1,71
45066,9.37000000,1,64
45067,8.84000000,1,117
45068,8.97000000,1,104
45069,9.52000000,1,49
45070,9.41000000,1,60
45071,9.48000000,1,53
45072,9.36000000,1,65
45073,9.54000000,1,47
45074,8.92000000,1,109
45075,8.99000000,1,102
45076,-10.16000000,0,17
45077,8.74000000,1,127
45078,8.96000000,1,105
45079,9.07000000,1,94
45080,9.60000000,1,41
45081,8.84000000,1,117
45082,9.45000000,1,56
45083,9.48000000,1,53
45084,9.26000000,1,75
45085,9.35000000,1,66
45086,9.31000000,1,70
45087,9.61000000,1,40
45088,9.18000000,1,83
45089,8.84000000,1,117
45090,8.96000000,1,105
45091,9.49000000,1,52
45092,-10.19000000,0,20
45093,9.13000000,1,88
45094,8.63000000,1,138
45095,9.33000000,1,68
45096,9.49000000,1,52
45097,9.53000000,1,48
45098,8.98000000,1,103
45099,9.40000000,1,61
45100,8.89000000,1,112
45101,9.32000000,1,69
45102,8.97000000,1,104
45103,8.79000000,1,122
45104,9.28000000,1,73
45105,7.69000000,1,232
45106,9.23000000,1,78
45107,9.17000000,1,84
45108,8.93000000,1,108
45109,9.19000000,1,82
45110,9.18000000,1,83
45111,9.38000000,1,63
45112,9.15000000,1,86
45113,9.50000000,1,51
45114,9.41000000,1,60
45115,-10.17000000,0,18
45116,9.46000000,1,55
45117,9.49000000,1,52
45118,8.65000000,1,136
45119,9.25000000,1,76
45120,9.17000000,1,84
45121,9.23000000,1,78
45122,8.79000000,1,122
45123,-10.59000000,0,60
45124,9.54000000,1,47
45125,9.15000000,1,86
45126,9.18000000,1,83
45127,8.92000000,1,109
45128,9.49000000,1,52
45129,9.13000000,1,88
45130,9.47000000,1,54
45131,9.41000000,1,60
45132,-10.40000000,0,41
45133,9.28000000,1,73
45134,9.33000000,1,68
45135,9.48000000,1,53
45136,9.38000000,1,63
45137,9.33000000,1,68
45138,8.80000000,1,121
45139,9.08000000,1,93
45140,9.20000000,1,81
45141,9.36000000,1,65
45142,9.09000000,1,92
45143,9.25000000,1,76
45144,9.48000000,1,53
45145,9.16000000,1,85
45146,9.35000000,1,66
45147,9.48000000,1,53
45148,9.06000000,1,95
45149,9.30000000,1,71
45150,9.21000000,1,80
45151,9.07000000,1,94
45152,9.16000000,1,85
45153,9.25000000,1,76
45154,9.31000000,1,70
45155,9.50000000,1,51
45156,9.50000000,1,51
45157,9.29000000,1,72
45158,9.20000000,1,81
45159,9.22000000,1,79
45160,9.51000000,1,50
45161,9.34000000,1,67
45162,9.23000000,1,78
45163,9.42000000,1,59
45164,9.42000000,1,59
45165,9.21000000,1,80
45166,9.53000000,1,48
45167,-10.09000000,0,10
45168,8.43000000,1,158
45169,8.97000000,1,104
45170,9.47000000,1,54
45171,9.41000000,1,60
45172,9.51000000,1,50
45173,9.07000000,1,94
45174,9.34000000,1,67
45175,9.44000000,1,57
45176,8.75000000,1,126
45177,9.38000000,1,63
45178,9.32000000,1,69
45179,8.83000000,1,118
45180,9.04000000,1,97
45181,9.48000000,1,53
45182,9.17000000,1,84
45183,9.26000000,1,75
45184,8.74000000,1,127
45185,8.96000000,1,105
45186,9.45000000,1,56
45187,-10.97000000,0,98
45188,8.24000000,1,177
45189,9.08000000,1,93
45190,9.29000000,1,72
45191,-10.12000000,0,13
45192,8.69000000,1,132
45193,8.48000000,1,153
45194,9.06000000,1,95
45195,9.05000000,1,96
45196,9.15000000,1,86
45197,9.27000000,1,74
45198,9.35000000,1,66
45199,8.49000000,1,152
45200,9.50000000,1,51
45201,9.35000000,1,66
45202,9.36000000,1,65
45203,9.26000000,1,75
45204,9.21000000,1,80
45205,9.44000000,1,57
45206,-11.05000000,0,106
45207,8.87000000,1,114
45208,9.07000000,1,94
45209,9.10000000,1,91
45210,9.16000000,1,85
45211,9.12000000,1,89
45212,9.25000000,1,76
45213,9.41000000,1,60
45214,9.22000000,1,79
45215,8.58000000,1,143
45216,9.54000000,1,47
45217,9.13000000,1,88
45218,8.92000000,1,109
45219,8.76000000,1,125
45220,9.10000000,1,91
45221,9.07000000,1,94
45222,8.95000000,1,106
45223,9.26000000,1,75
45224,9.45000000,1,56
45225,9.20000000,1,81
45226,9.18000000,1,83
45227,8.75000000,1,126
45228,9.24000000,1,77
45229,9.33000000,1,68
45230,9.34000000,1,67
45231,9.44000000,1,57
45232,8.64000000,1,137
45233,8.56000000,1,145
45234,8.85000000,1,116
45235,8.98000000,1,103
45236,9.59000000,1,42
45237,8.78000000,1,123
45238,9.38000000,1,63
45239,9.43000000,1,58
45240,9.31000000,1,70
45241,9.36000000,1,65
45242,9.22000000,1,79
45243,9.62000000,1,39
45244,8.91000000,1,110
45245,9.09000000,1,92
45246,9.13000000,1,88
45247,9.48000000,1,53
45248,9.23000000,1,78
45249,9.63000000,1,38
45250,9.27000000,1,74
45251,8.98000000,1,103
45252,9.47000000,1,54
45253,9.18000000,1,83
45254,9.05000000,1,96
45255,8.68000000,1,133
45256,9.38000000,1,63
45257,9.27000000,1,74
45258,9.41000000,1,60
45259,8.85000000,1,116
45260,9.23000000,1,78
45261,8.96000000,1,105
45262,9.42000000,1,59
45263,8.76000000,1,125
45264,9.35000000,1,66
45265,8.59000000,1,142
45266,9.49000000,1,52
45267,9.10000000,1,91
45268,-10.48000000,0,49
45269,9.52000000,1,49
45270,8.71000000,1,130
45271,9.30000000,1,71
45272,9.36000000,1,65
45273,9.27000000,1,74
45274,9.24000000,1,77
45275,-10.19000000,0,20
45276,9.25000000,1,76
45277,8.32000000,1,169
45278,9.49000000,1,52
45279,-10.35000000,0,36
45280,9.30000000,1,71
45281,9.04000000,1,97
45282,8.99000000,1,102
45283,9.40000000,1,61
45284,9.56000000,1,45
45285,9.17000000,1,84
45286,9.02000000,1,99
45287,9.06000000,1,95
45288,8.36000000,1,165
45289,9.49000000,1,52
45290,9.22000000,1,79
45291,9.15000000,1,86
45292,9.10000000,1,91
45293,-10.15000000,0,16
45294,8.81000000,1,120
45295,9.42000000,1,59
45296,9.00000000,1,101
45297,9.07000000,1,94
45298,9.18000000,1,83
45299,9.00000000,1,101
45300,9.10000000,1,91
45301,9.17000000,1,84
45302,9.04000000,1,97
45303,9.18000000,1,83
45304,9.03000000,1,98
45305,9.35000000,1,66
45306,8.69000000,1,132
45307,9.26000000,1,75
45308,9.34000000,1,67
45309,-10.52000000,0,53
45310,9.22000000,1,79
45311,9.01000000,1,100
45312,9.49000000,1,52
45313,9.28000000,1,73
45314,9.23000000,1,78
45315,8.64000000,1,137
45316,9.37000000,1,64
45317,9.06000000,1,95
45318,8.92000000,1,109
45319,9.09000000,1,92
45320,9.04000000,1,97
45321,9.46000000,1,55
45322,9.32000000,1,69
45323,9.32000000,1,69
45324,8.93000000,1,108
45325,9.23000000,1,78
45326,9.20000000,1,81
45327,8.88000000,1,113
45328,8.73000000,1,128
45329,9.54000000,1,47
45330,9.50000000,1,51
45331,9.17000000,1,84
45332,9.20000000,1,81
45333,-10.86000000,0,87
45334,9.30000000,1,71
45335,9.24000000,1,77
45336,9.41000000,1,60
45337,9.13000000,1,88
45338,9.01000000,1,100
45339,8.69000000,1,132
45340,8.64000000,1,137
45341,9.11000000,1,90
45342,9.42000000,1,59
45343,9.06000000,1,95
45344,9.26000000,1,75
45345,-10.68000000,0,69
45346,9.27000000,1,74
45347,9.35000000,1,66
45348,9.42000000,1,59
45349,9.28000000,1,73
45350,8.47000000,1,154
45351,9.36000000,1,65
45352,9.38000000,1,63
45353,8.78000000,1,123
45354,8.75000000,1,126
45355,9.46000000,1,55
45356,9.00000000,1,101
45357,9.33000000,1,68
45358,-10.14000000,0,15
45359,9.26000000,1,75
45360,9.35000000,1,66
45361,9.44000000,1,57
45362,9.10000000,1,91
45363,8.94000000,1,107
45364,8.75000000,1,126
45365,9.52000000,1,49
45366,9.20000000,1,81
45367,-10.11000000,0,12
45368,9.16000000,1,85
45369,8.12000000,1,189
45370,9.28000000,1,73
45371,9.02000000,1,99
45372,8.34000000,1,167
45373,9.29000000,1,72
45374,9.18000000,1,83
45375,8.93000000,1,108
45376,8.88000000,1,113
45377,9.39000000,1,62
45378,9.02000000,1,99
45379,-10.45000000,0,46
45380,9.49000000,1,52
45381,9.25000000,1,76
45382,9.32000000,1,69
45383,9.11000000,1,90
45384,8.89000000,1,112
45385,9.51000000,1,50
45386,9.10000000,1,91
45387,9.29000000,1,72
45388,9.46000000,1,55
45389,9.19000000,1,82
45390,9.65000000,1,36
45391,9.44000000,1,57
45392,-10.58000000,0,59
45393,8.94000000,1,107
45394,9.05000000,1,96
45395,9.62000000,1,39
45396,9.51000000,1,50
45397,8.04000000,1,197
45398,9.09000000,1,92
45399,9.50000000,1,51
45400,9.13000000,1,88
45401,8.74000000,1,127
45402,9.05000000,1,96
45403,9.25000000,1,76
45404,8.79000000,1,122
45405,9.24000000,1,77
45406,9.50000000,1,51
45407,8.43000000,1,158
45408,9.27000000,1,74
45409,9.09000000,1,92
45410,8.83000000,1,118
45411,8.92000000,1,109
45412,9.45000000,1,56
45413,9.28000000,1,73
45414,9.08000000,1,93
45415,9.11000000,1,90
45416,9.10000000,1,91
45417,9.47000000,1,54
45418,9.05000000,1,96
45419,9.30000000,1,71
45420,9.53000000,1,48
45421,9.12000000,1,89
45422,9.18000000,1,83
45423,9.05000000,1,96
45424,9.10000000,1,91
45425,9.31000000,1,70
45426,9.41000000,1,60
45427,8.86000000,1,115
45428,9.13000000,1,88
45429,9.57000000,1,44
45430,9.41000000,1,60
45431,8.96000000,1,105
45432,8.88000000,1,113
45433,9.52000000,1,49
45434,9.61000000,1,40
45435,9.52000000,1,49
45436,9.40000000,1,61
45437,9.43000000,1,58
45438,8.97000000,1,104
45439,9.54000000,1,47
45440,8.98000000,1,103
45441,9.49000000,1,52
45442,9.42000000,1,59
45443,9.40000000,1,61
45444,9.46000000,1,55
45445,9.36000000,1,65
45446,9.04000000,1,97
45447,9.55000000,1,46
45448,9.18000000,1,83
45449,9.27000000,1,74
45450,9.00000000,1,101
45451,9.43000000,1,58
45452,9.12000000,1,89
45453,9.33000000,1,68
45454,-10.11000000,0,12
45455,9.35000000,1,66
45456,9.27000000,1,74
45457,9.35000000,1,66
45458,9.17000000,1,84
45459,9.17000000,1,84
45460,9.43000000,1,58
45461,9.56000000,1,45
45462,9.48000000,1,53
45463,9.18000000,1,83
45464,9.42000000,1,59
45465,9.40000000,1,61
45466,-10.16000000,0,17
45467,8.97000000,1,104
45468,9.17000000,1,84
45469,9.37000000,1,64
45470,9.59000000,1,42
45471,9.10000000,1,91
45472,9.05000000,1,96
45473,9.06000000,1,95
45474,9.25000000,1,76
45475,8.78000000,1,123
45476,9.36000000,1,65
45477,9.18000000,1,83
45478,9.08000000,1,93
45479,9.36000000,1,65
45480,8.86000000,1,115
45481,9.44000000,1,57
45482,8.77000000,1,124
45483,9.52000000,1,49
45484,9.06000000,1,95
45485,9.26000000,1,75
45486,9.09000000,1,92
45487,9.11000000,1,90
45488,9.21000000,1,80
45489,9.38000000,1,63
45490,8.99000000,1,102
45491,9.26000000,1,75
45492,9.59000000,1,42
45493,-10.06000000,0,7
45494,9.01000000,1,100
45495,8.48000000,1,153
45496,9.09000000,1,92
45497,9.53000000,1,48
45498,9.30000000,1,71
45499,9.15000000,1,86
45500,9.58000000,1,43
45501,9.15000000,1,86
45502,9.63000000,1,38
45503,8.49000000,1,152
45504,9.62000000,1,39
45505,9.30000000,1,71
45506,9.49000000,1,52
45507,9.40000000,1,61
45508,8.95000000,1,106
45509,9.49000000,1,52
45510,9.24000000,1,77
45511,9.39000000,1,62
45512,9.63000000,1,38
45513,8.71000000,1,130
45514,8.90000000,1,111
45515,9.14000000,1,87
45516,8.73000000,1,128
45517,9.26000000,1,75
45518,8.83000000,1,118
45519,9.23000000,1,78
45520,9.11000000,1,90
45521,9.33000000,1,68
45522,9.11000000,1,90
45523,9.51000000,1,50
45524,9.50000000,1,51
45525,8.72000000,1,129
45526,9.44000000,1,57
45527,9.16000000,1,85
45528,9.65000000,1,36
45529,-10.56000000,0,57
45530,9.59000000,1,42
45531,9.17000000,1,84
45532,9.37000000,1,64
45533,9.11000000,1,90
45534,9.28000000,1,73
45535,9.34000000,1,67
45536,9.22000000,1,79
45537,9.53000000,1,48
45538,9.64000000,1,37
45539,9.43000000,1,58
45540,9.32000000,1,69
45541,9.00000000,1,101
45542,9.35000000,1,66
45543,9.40000000,1,61
45544,9.08000000,1,93
45545,9.01000000,1,100
45546,8.97000000,1,104
45547,9.31000000,1,70
45548,9.64000000,1,37
45549,9.04000000,1,97
45550,-10.52000000,0,53
45551,9.41000000,1,60
45552,9.45000000,1,56
45553,-10.64000000,0,65
45554,9.10000000,1,91
45555,9.09000000,1,92
45556,9.13000000,1,88
45557,9.71000000,1,30
45558,8.99000000,1,102
45559,9.11000000,1,90
45560,9.52000000,1,49
45561,9.19000000,1,82
45562,9.34000000,1,67
45563,9.52000000,1,49
45564,9.31000000,1,70
45565,9.52000000,1,49
45566,9.13000000,1,88
45567,9.39000000,1,62
45568,8.75000000,1,126
45569,9.38000000,1,63
45570,8.80000000,1,121
45571,9.36000000,1,65
45572,9.37000000,1,64
45573,9.35000000,1,66
45574,8.74000000,1,127
45575,9.66000000,1,35
45576,8.97000000,1,104
45577,9.13000000,1,88
45578,9.21000000,1,80
45579,9.48000000,1,53
45580,9.38000000,1,63
45581,9.48000000,1,53
45582,9.41000000,1,60
45583,9.15000000,1,86
45584,9.34000000,1,67
45585,9.13000000,1,88
45586,9.17000000,1,84
45587,8.84000000,1,117
45588,9.46000000,1,55
45589,9.03000000,1,98
45590,9.39000000,1,62
45591,9.18000000,1,83
45592,8.53000000,1,148
45593,8.64000000,1,137
45594,9.51000000,1,50
45595,9.49000000,1,52
45596,-10.33000000,0,34
45597,9.17000000,1,84
45598,9.58000000,1,43
45599,9.56000000,1,45
45600,8.99000000,1,102
45601,9.52000000,1,49
45602,9.50000000,1,51
45603,9.33000000,1,68
45604,9.32000000,1,69
45605,9.32000000,1,69
45606,9.48000000,1,53
45607,9.35000000,1,66
45608,9.42000000,1,59
45609,9.18000000,1,83
45610,9.01000000,1,100
45611,9.47000000,1,54
45612,8.71000000,1,130
45613,9.14000000,1,87
45614,8.89000000,1,112
45615,9.15000000,1,86
45616,9.17000000,1,84
45617,8.87000000,1,114
45618,9.37000000,1,64
45619,9.33000000,1,68
45620,9.21000000,1,80
45621,8.41000000,1,160
45622,8.99000000,1,102
45623,9.34000000,1,67
45624,9.57000000,1,44
45625,9.32000000,1,69
45626,9.61000000,1,40
45627,8.97000000,1,104
45628,9.41000000,1,60
45629,9.16000000,1,85
45630,9.15000000,1,86
45631,9.10000000,1,91
45632,9.39000000,1,62
45633,8.98000000,1,103
45634,9.17000000,1,84
45635,8.91000000,1,110
45636,9.26000000,1,75
45637,7.82000000,1,219
45638,8.74000000,1,127
45639,9.44000000,1,57
45640,9.14000000,1,87
45641,9.20000000,1,81
45642,9.50000000,1,51
45643,8.97000000,1,104
45644,9.47000000,1,54
45645,-10.29000000,0,30
45646,9.51000000,1,50
45647,9.44000000,1,57
45648,9.35000000,1,66
45649,8.89000000,1,112
45650,9.12000000,1,89
45651,9.47000000,1,54
45652,9.06000000,1,95
45653,8.94000000,1,107
45654,9.45000000,1,56
45655,9.42000000,1,59
45656,-10.67000000,0,68
45657,9.55000000,1,46
45658,9.59000000,1,42
45659,9.36000000,1,65
45660,9.24000000,1,77
45661,9.12000000,1,89
45662,9.03000000,1,98
45663,9.34000000,1,67
45664,9.28000000,1,73
45665,8.86000000,1,115
45666,9.24000000,1,77
45667,9.61000000,1,40
45668,9.12000000,1,89
45669,-10.05000000,0,6
45670,9.46000000,1,55
45671,8.95000000,1,106
45672,9.37000000,1,64
45673,-10.18000000,0,19
45674,8.94000000,1,107
45675,9.55000000,1,46
45676,9.38000000,1,63
45677,9.35000000,1,66
45678,9.55000000,1,46
45679,9.32000000,1,69
45680,9.10000000,1,91
45681,9.24000000,1,77
45682,9.52000000,1,49
45683,9.27000000,1,74
45684,8.86000000,1,115
45685,8.59000000,1,142
45686,9.42000000,1,59
45687,9.43000000,1,58
45688,9.35000000,1,66
45689,9.48000000,1,53
45690,9.26000000,1,75
45691,-10.12000000,0,13
45692,9.28000000,1,73
45693,9.25000000,1,76
45694,9.41000000,1,60
45695,8.71000000,1,130
45696,9.43000000,1,58
45697,9.03000000,1,98
45698,9.29000000,1,72
45699,8.89000000,1,112
45700,9.33000000,1,68
45701,-10.62000000,0,63
45702,9.47000000,1,54
45703,8.57000000,1,144
45704,9.44000000,1,57
45705,8.94000000,1,107
45706,9.43000000,1,58
45707,9.45000000,1,56
45708,9.20000000,1,81
45709,9.46000000,1,55
45710,9.33000000,1,68
45711,9.13000000,1,88
45712,9.28000000,1,73
45713,-10.07000000,0,8
45714,9.29000000,1,72
45715,-10.77000000,0,78
45716,9.36000000,1,65
45717,9.21000000,1,80
45718,9.13000000,1,88
45719,9.30000000,1,71
45720,9.27000000,1,74
45721,9.23000000,1,78
45722,8.84000000,1,117
45723,9.44000000,1,57
45724,9.42000000,1,59
45725,9.59000000,1,42
45726,8.94000000,1,107
45727,9.10000000,1,91
45728,9.18000000,1,83
45729,-10.16000000,0,17
45730,-10.87000000,0,88
45731,8.93000000,1,108
45732,8.82000000,1,119
45733,-11.06000000,0,107
45734,9.14000000,1,87
45735,8.43000000,1,158
45736,9.34000000,1,67
45737,8.86000000,1,115
45738,8.92000000,1,109
45739,9.00000000,1,101
45740,9.52000000,1,49
45741,9.33000000,1,68
45742,9.08000000,1,93
45743,9.15000000,1,86
45744,9.04000000,1,97
45745,9.53000000,1,48
45746,9.05000000,1,96
45747,9.33000000,1,68
45748,9.35000000,1,66
45749,8.80000000,1,121
45750,9.51000000,1,50
45751,9.30000000,1,71
45752,9.43000000,1,58
45753,8.74000000,1,127
45754,9.12000000,1,89
45755,9.38000000,1,63
45756,9.52000000,1,49
45757,9.43000000,1,58
45758,9.17000000,1,84
45759,9.34000000,1,67
45760,9.48000000,1,53
45761,9.39000000,1,62
45762,9.27000000,1,74
45763,9.26000000,1,75
45764,9.41000000,1,60
45765,9.31000000,1,70
45766,9.13000000,1,88
45767,9.14000000,1,87
45768,9.35000000,1,66
45769,9.44000000,1,57
45770,9.35000000,1,66
45771,9.27000000,1,74
45772,9.53000000,1,48
45773,9.37000000,1,64
45774,9.12000000,1,89
45775,9.54000000,1,47
45776,9.44000000,1,57
45777,9.28000000,1,73
45778,9.53000000,1,48
45779,9.23000000,1,78
45780,8.96000000,1,105
45781,8.75000000,1,126
45782,9.35000000,1,66
45783,8.83000000,1,118
45784,9.55000000,1,46
45785,9.22000000,1,79
45786,9.14000000,1,87
45787,9.14000000,1,87
45788,9.38000000,1,63
45789,8.74000000,1,127
45790,8.68000000,1,133
45791,9.42000000,1,59
45792,8.43000000,1,158
45793,9.00000000,1,101
45794,9.29000000,1,72
45795,9.47000000,1,54
45796,9.02000000,1,99
45797,9.38000000,1,63
45798,9.45000000,1,56
45799,9.48000000,1,53
45800,8.60000000,1,141
45801,9.20000000,1,81
45802,9.06000000,1,95
45803,-10.39000000,0,40
45804,9.62000000,1,39
45805,9.45000000,1,56
45806,9.37000000,1,64
45807,9.69000000,1,32
45808,9.52000000,1,49
45809,9.06000000,1,95
45810,8.33000000,1,168
45811,9.46000000,1,55
45812,9.25000000,1,76
45813,9.37000000,1,64
45814,9.28000000,1,73
45815,-10.04000000,0,5
45816,9.11000000,1,90
45817,9.32000000,1,69
45818,9.27000000,1,74
45819,9.21000000,1,80
45820,9.20000000,1,81
45821,9.50000000,1,51
45822,9.17000000,1,84
45823,9.38000000,1,63
45824,-10.08000000,0,9
45825,9.35000000,1,66
45826,9.35000000,1,66
45827,9.38000000,1,63
45828,9.34000000,1,67
45829,8.95000000,1,106
45830,9.41000000,1,60
45831,9.10000000,1,91
45832,8.79000000,1,122
45833,9.41000000,1,60
45834,9.24000000,1,77
45835,9.25000000,1,76
45836,9.55000000,1,46
45837,-10.30000000,0,31
45838,9.50000000,1,51
45839,8.87000000,1,114
45840,-10.53000000,0,54
45841,9.33000000,1,68
45842,9.52000000,1,49
45843,9.41000000,1,60
45844,9.13000000,1,88
45845,9.32000000,1,69
45846,8.83000000,1,118
45847,9.01000000,1,100
45848,9.60000000,1,41
45849,9.14000000,1,87
45850,9.25000000,1,76
45851,9.22000000,1,79
45852,8.72000000,1,129
45853,9.19000000,1,82
45854,8.96000000,1,105
45855,9.47000000,1,54
45856,9.08000000,1,93
45857,9.23000000,1,78
45858,-10.52000000,0,53
45859,8.80000000,1,121
45860,9.10000000,1,91
45861,9.04000000,1,97
45862,9.32000000,1,69
45863,8.94000000,1,107
45864,-10.15000000,0,16
45865,9.12000000,1,89
45866,9.13000000,1,88
45867,8.94000000,1,107
45868,9.24000000,1,77
45869,9.32000000,1,69
45870,8.66000000,1,135
45871,9.40000000,1,61
45872,9.19000000,1,82
45873,8.30000000,1,171
45874,9.10000000,1,91
45875,9.27000000,1,74
45876,8.90000000,1,111
45877,9.45000000,1,56
45878,8.81000000,1,120
45879,9.37000000,1,64
45880,8.53000000,1,148
45881,-10.08000000,0,9
45882,9.02000000,1,99
45883,9.22000000,1,79
45884,9.11000000,1,90
45885,8.69000000,1,132
45886,9.21000000,1,80
45887,9.28000000,1,73
45888,9.26000000,1,75
45889,9.17000000,1,84
45890,9.55000000,1,46
45891,9.08000000,1,93
45892,9.44000000,1,57
45893,9.27000000,1,74
45894,9.30000000,1,71
45895,9.02000000,1,99
45896,9.42000000,1,59
45897,8.78000000,1,123
45898,9.17000000,1,84
45899,9.25000000,1,76
45900,8.95000000,1,106
45901,8.98000000,1,103
45902,8.97000000,1,104
45903,9.50000000,1,51
45904,8.62000000,1,139
45905,9.55000000,1,46
45906,9.49000000,1,52
45907,9.27000000,1,74
45908,8.67000000,1,134
45909,9.03000000,1,98
45910,9.46000000,1,55
45911,9.10000000,1,91
45912,9.38000000,1,63
45913,9.09000000,1,92
45914,9.41000000,1,60
45915,8.87000000,1,114
45916,-10.42000000,0,43
45917,9.36000000,1,65
45918,9.60000000,1,41
45919,9.03000000,1,98
45920,9.38000000,1,63
45921,8.89000000,1,112
45922,9.26000000,1,75
45923,9.14000000,1,87
45924,8.91000000,1,110
45925,9.39000000,1,62
45926,9.13000000,1,88
45927,8.90000000,1,111
45928,9.44000000,1,57
45929,9.36000000,1,65
45930,8.97000000,1,104
45931,8.92000000,1,109
45932,9.14000000,1,87
45933,9.21000000,1,80
45934,9.44000000,1,57
45935,9.32000000,1,69
45936,9.38000000,1,63
45937,9.38000000,1,63
45938,9.31000000,1,70
45939,9.21000000,1,80
45940,-10.25000000,0,26
45941,8.98000000,1,103
45942,9.10000000,1,91
45943,8.92000000,1,109
45944,9.34000000,1,67
45945,9.66000000,1,35
45946,9.28000000,1,73
45947,9.17000000,1,84
45948,9.31000000,1,70
45949,9.39000000,1,62
45950,8.99000000,1,102
45951,9.55000000,1,46
45952,9.22000000,1,79
45953,-10.47000000,0,48
45954,8.68000000,1,133
45955,9.06000000,1,95
45956,9.00000000,1,101
45957,9.21000000,1,80
45958,9.52000000,1,49
